,收盘,delta_position_long_only,position_long_short,delta_position_long_short
2016-08-04,3193.51,0.0,-1.0,0.0
2016-08-05,3201.29,0.0,-1.0,0.0
2016-08-08,3205.11,0.0,-1.0,0.0
2016-08-09,3234.18,0.0,-1.0,0.0
2016-08-10,3256.98,0.0,-1.0,0.0
2016-08-11,3243.34,0.0,-1.0,0.0
2016-08-12,3233.36,0.0,-1.0,0.0
2016-08-15,3294.23,0.0,-1.0,0.0
2016-08-16,3393.42,0.0,-1.0,0.0
2016-08-17,3378.25,0.0,-1.0,0.0
2016-08-18,3373.05,0.0,-1.0,0.0
2016-08-19,3364.49,0.0,-1.0,0.0
2016-08-22,3365.02,0.0,-1.0,0.0
2016-08-23,3336.79,0.0,-1.0,0.0
2016-08-24,3341.83,0.0,-1.0,0.0
2016-08-25,3329.86,0.0,-1.0,0.0
2016-08-26,3308.97,0.0,-1.0,0.0
2016-08-29,3307.09,0.0,-1.0,0.0
2016-08-30,3307.78,0.0,-1.0,0.0
2016-08-31,3311.99,0.0,-1.0,0.0
2016-09-01,3327.79,0.0,-1.0,0.0
2016-09-02,3301.58,0.0,-1.0,0.0
2016-09-05,3314.11,0.0,-1.0,0.0
2016-09-06,3319.68,0.0,-1.0,0.0
2016-09-07,3342.63,0.0,-1.0,0.0
2016-09-08,3340.82,0.0,-1.0,0.0
2016-09-09,3339.56,0.0,-1.0,0.0
2016-09-12,3318.04,0.0,-1.0,0.0
2016-09-13,3262.6,0.0,-1.0,0.0
2016-09-14,3260.33,0.0,-1.0,0.0
2016-09-19,3238.73,0.0,-1.0,0.0
2016-09-20,3263.12,0.0,-1.0,0.0
2016-09-21,3257.4,0.0,-1.0,0.0
2016-09-22,3266.64,0.0,-1.0,0.0
2016-09-23,3291.12,0.0,-1.0,0.0
2016-09-26,3275.67,0.0,-1.0,0.0
2016-09-27,3220.28,0.0,-1.0,0.0
2016-09-28,3240.75,0.0,-1.0,0.0
2016-09-29,3230.89,0.0,-1.0,0.0
2016-09-30,3244.39,0.0,-1.0,0.0
2016-10-10,3253.28,0.0,-1.0,0.0
2016-10-11,3293.87,0.0,-1.0,0.0
2016-10-12,3306.56,0.0,-1.0,0.0
2016-10-13,3300.01,0.0,-1.0,0.0
2016-10-14,3302.65,0.0,-1.0,0.0
2016-10-17,3305.85,0.0,-1.0,0.0
2016-10-18,3277.88,0.0,-1.0,0.0
2016-10-19,3321.33,0.0,-1.0,0.0
2016-10-20,3316.24,1.0,-1.0,1.0
2016-10-21,3318.6,0.0,0.0,1.0
2016-10-24,3327.74,0.0,1.0,0.0
2016-10-25,3367.58,0.0,1.0,0.0
2016-10-26,3367.45,0.0,1.0,0.0
2016-10-27,3354.8,0.0,1.0,0.0
2016-10-28,3345.7,0.0,1.0,0.0
2016-10-31,3340.13,0.0,1.0,0.0
2016-11-01,3336.28,0.0,1.0,0.0
2016-11-02,3359.05,0.0,1.0,0.0
2016-11-03,3333.35,0.0,1.0,0.0
2016-11-04,3365.08,0.0,1.0,0.0
2016-11-07,3354.17,0.0,1.0,0.0
2016-11-08,3356.59,0.0,1.0,0.0
2016-11-09,3371.12,0.0,1.0,0.0
2016-11-10,3353.05,0.0,1.0,0.0
2016-11-11,3390.61,0.0,1.0,0.0
2016-11-14,3417.22,0.0,1.0,0.0
2016-11-15,3430.25,0.0,1.0,0.0
2016-11-16,3429.87,0.0,1.0,0.0
2016-11-17,3429.59,0.0,1.0,0.0
2016-11-18,3436.53,-1.0,1.0,-1.0
2016-11-21,3417.46,0.0,0.0,-1.0
2016-11-22,3441.11,0.0,-1.0,0.0
2016-11-23,3468.36,0.0,-1.0,0.0
2016-11-24,3474.73,0.0,-1.0,0.0
2016-11-25,3488.74,1.0,-1.0,1.0
2016-11-28,3521.3,0.0,0.0,1.0
2016-11-29,3535.08,0.0,1.0,0.0
2016-11-30,3564.04,0.0,1.0,0.0
2016-12-01,3538.0,0.0,1.0,0.0
2016-12-02,3565.04,0.0,1.0,0.0
2016-12-05,3528.95,0.0,1.0,0.0
2016-12-06,3469.41,0.0,1.0,0.0
2016-12-07,3459.15,0.0,1.0,0.0
2016-12-08,3475.75,0.0,1.0,0.0
2016-12-09,3470.14,0.0,1.0,0.0
2016-12-12,3493.7,-1.0,1.0,-1.0
2016-12-13,3409.18,0.0,0.0,-1.0
2016-12-14,3405.04,0.0,-1.0,0.0
2016-12-15,3378.95,0.0,-1.0,0.0
2016-12-16,3340.43,0.0,-1.0,0.0
2016-12-19,3346.03,0.0,-1.0,0.0
2016-12-20,3328.98,1.0,-1.0,1.0
2016-12-21,3309.06,0.0,0.0,1.0
2016-12-22,3338.54,-1.0,1.0,-1.0
2016-12-23,3335.67,0.0,0.0,-1.0
2016-12-26,3307.6,0.0,-1.0,0.0
2016-12-27,3322.4,0.0,-1.0,0.0
2016-12-28,3316.39,0.0,-1.0,0.0
2016-12-29,3301.89,0.0,-1.0,0.0
2016-12-30,3297.76,1.0,-1.0,1.0
2017-01-03,3310.08,0.0,0.0,1.0
2017-01-04,3342.23,0.0,1.0,0.0
2017-01-05,3368.31,0.0,1.0,0.0
2017-01-06,3367.79,0.0,1.0,0.0
2017-01-09,3347.67,0.0,1.0,0.0
2017-01-10,3363.9,0.0,1.0,0.0
2017-01-11,3358.27,0.0,1.0,0.0
2017-01-12,3334.5,-1.0,1.0,-1.0
2017-01-13,3317.62,0.0,0.0,-1.0
2017-01-16,3319.91,0.0,-1.0,0.0
2017-01-17,3319.45,0.0,-1.0,0.0
2017-01-18,3326.36,0.0,-1.0,0.0
2017-01-19,3339.37,0.0,-1.0,0.0
2017-01-20,3329.29,1.0,-1.0,1.0
2017-01-23,3354.89,0.0,0.0,1.0
2017-01-24,3364.08,0.0,1.0,0.0
2017-01-25,3364.45,0.0,1.0,0.0
2017-01-26,3375.9,0.0,1.0,0.0
2017-02-03,3387.96,0.0,1.0,0.0
2017-02-06,3364.49,0.0,1.0,0.0
2017-02-07,3373.21,0.0,1.0,0.0
2017-02-08,3365.68,0.0,1.0,0.0
2017-02-09,3383.29,0.0,1.0,0.0
2017-02-10,3396.29,0.0,1.0,0.0
2017-02-13,3413.49,0.0,1.0,0.0
2017-02-14,3436.27,0.0,1.0,0.0
2017-02-15,3435.8,0.0,1.0,0.0
2017-02-16,3421.71,-1.0,1.0,-1.0
2017-02-17,3440.93,0.0,0.0,-1.0
2017-02-20,3421.44,0.0,-1.0,0.0
2017-02-21,3471.39,0.0,-1.0,0.0
2017-02-22,3482.82,0.0,-1.0,0.0
2017-02-23,3489.76,0.0,-1.0,0.0
2017-02-24,3473.32,0.0,-1.0,0.0
2017-02-27,3473.85,1.0,-1.0,1.0
2017-02-28,3446.22,0.0,0.0,1.0
2017-03-01,3452.81,0.0,1.0,0.0
2017-03-02,3458.44,0.0,1.0,0.0
2017-03-03,3435.1,0.0,1.0,0.0
2017-03-06,3427.86,0.0,1.0,0.0
2017-03-07,3446.48,0.0,1.0,0.0
2017-03-08,3453.96,0.0,1.0,0.0
2017-03-09,3448.73,0.0,1.0,0.0
2017-03-10,3426.94,0.0,1.0,0.0
2017-03-13,3427.89,0.0,1.0,0.0
2017-03-14,3458.1,0.0,1.0,0.0
2017-03-15,3456.69,0.0,1.0,0.0
2017-03-16,3463.64,0.0,1.0,0.0
2017-03-17,3481.51,0.0,1.0,0.0
2017-03-20,3445.81,0.0,1.0,0.0
2017-03-21,3449.61,0.0,1.0,0.0
2017-03-22,3466.35,0.0,1.0,0.0
2017-03-23,3450.05,0.0,1.0,0.0
2017-03-24,3461.98,0.0,1.0,0.0
2017-03-27,3489.6,0.0,1.0,0.0
2017-03-28,3478.04,0.0,1.0,0.0
2017-03-29,3469.81,0.0,1.0,0.0
2017-03-30,3465.19,0.0,1.0,0.0
2017-03-31,3436.76,-1.0,1.0,-1.0
2017-04-05,3456.05,0.0,0.0,-1.0
2017-04-06,3503.89,0.0,-1.0,0.0
2017-04-07,3514.05,0.0,-1.0,0.0
2017-04-10,3517.46,0.0,-1.0,0.0
2017-04-11,3505.14,0.0,-1.0,0.0
2017-04-12,3517.33,0.0,-1.0,0.0
2017-04-13,3509.44,0.0,-1.0,0.0
2017-04-14,3514.57,0.0,-1.0,0.0
2017-04-17,3486.5,0.0,-1.0,0.0
2017-04-18,3479.94,0.0,-1.0,0.0
2017-04-19,3462.74,0.0,-1.0,0.0
2017-04-20,3445.88,0.0,-1.0,0.0
2017-04-21,3461.55,0.0,-1.0,0.0
2017-04-24,3466.79,0.0,-1.0,0.0
2017-04-25,3431.26,0.0,-1.0,0.0
2017-04-26,3440.97,0.0,-1.0,0.0
2017-04-27,3445.18,0.0,-1.0,0.0
2017-04-28,3446.72,0.0,-1.0,0.0
2017-05-02,3439.75,0.0,-1.0,0.0
2017-05-03,3426.58,0.0,-1.0,0.0
2017-05-04,3413.13,0.0,-1.0,0.0
2017-05-05,3404.39,0.0,-1.0,0.0
2017-05-08,3382.55,0.0,-1.0,0.0
2017-05-09,3358.81,0.0,-1.0,0.0
2017-05-10,3352.53,0.0,-1.0,0.0
2017-05-11,3337.7,0.0,-1.0,0.0
2017-05-12,3356.65,0.0,-1.0,0.0
2017-05-15,3385.38,0.0,-1.0,0.0
2017-05-16,3399.19,0.0,-1.0,0.0
2017-05-17,3428.65,0.0,-1.0,0.0
2017-05-18,3409.97,0.0,-1.0,0.0
2017-05-19,3398.11,0.0,-1.0,0.0
2017-05-22,3403.85,0.0,-1.0,0.0
2017-05-23,3411.24,0.0,-1.0,0.0
2017-05-24,3424.19,0.0,-1.0,0.0
2017-05-25,3424.17,0.0,-1.0,0.0
2017-05-26,3485.66,0.0,-1.0,0.0
2017-05-31,3480.43,0.0,-1.0,0.0
2017-06-01,3492.88,0.0,-1.0,0.0
2017-06-02,3497.74,0.0,-1.0,0.0
2017-06-05,3486.51,0.0,-1.0,0.0
2017-06-06,3468.75,0.0,-1.0,0.0
2017-06-07,3492.88,1.0,-1.0,1.0
2017-06-08,3533.87,0.0,0.0,1.0
2017-06-09,3560.98,0.0,1.0,0.0
2017-06-12,3576.17,0.0,1.0,0.0
2017-06-13,3574.39,0.0,1.0,0.0
2017-06-14,3582.27,0.0,1.0,0.0
2017-06-15,3535.3,0.0,1.0,0.0
2017-06-16,3528.79,0.0,1.0,0.0
2017-06-19,3518.76,0.0,1.0,0.0
2017-06-20,3553.67,0.0,1.0,0.0
2017-06-21,3546.49,0.0,1.0,0.0
2017-06-22,3587.96,0.0,1.0,0.0
2017-06-23,3590.34,0.0,1.0,0.0
2017-06-26,3622.88,0.0,1.0,0.0
2017-06-27,3668.09,0.0,1.0,0.0
2017-06-28,3674.72,0.0,1.0,0.0
2017-06-29,3646.17,0.0,1.0,0.0
2017-06-30,3668.83,0.0,1.0,0.0
2017-07-03,3666.8,0.0,1.0,0.0
2017-07-04,3650.85,0.0,1.0,0.0
2017-07-05,3619.98,0.0,1.0,0.0
2017-07-06,3659.68,0.0,1.0,0.0
2017-07-07,3660.1,0.0,1.0,0.0
2017-07-10,3655.93,0.0,1.0,0.0
2017-07-11,3653.69,0.0,1.0,0.0
2017-07-12,3670.81,-1.0,1.0,-1.0
2017-07-13,3658.82,0.0,0.0,-1.0
2017-07-14,3686.92,0.0,-1.0,0.0
2017-07-17,3703.09,0.0,-1.0,0.0
2017-07-18,3663.56,0.0,-1.0,0.0
2017-07-19,3667.18,0.0,-1.0,0.0
2017-07-20,3729.75,0.0,-1.0,0.0
2017-07-21,3747.88,0.0,-1.0,0.0
2017-07-24,3728.6,0.0,-1.0,0.0
2017-07-25,3743.47,0.0,-1.0,0.0
2017-07-26,3719.56,0.0,-1.0,0.0
2017-07-27,3705.39,0.0,-1.0,0.0
2017-07-28,3712.19,0.0,-1.0,0.0
2017-07-31,3721.89,0.0,-1.0,0.0
2017-08-01,3737.87,0.0,-1.0,0.0
2017-08-02,3770.38,0.0,-1.0,0.0
2017-08-03,3760.85,0.0,-1.0,0.0
2017-08-04,3727.83,0.0,-1.0,0.0
2017-08-07,3707.58,0.0,-1.0,0.0
2017-08-08,3726.79,0.0,-1.0,0.0
2017-08-09,3732.21,0.0,-1.0,0.0
2017-08-10,3731.04,0.0,-1.0,0.0
2017-08-11,3715.92,0.0,-1.0,0.0
2017-08-14,3647.35,0.0,-1.0,0.0
2017-08-15,3694.68,0.0,-1.0,0.0
2017-08-16,3706.06,0.0,-1.0,0.0
2017-08-17,3701.42,0.0,-1.0,0.0
2017-08-18,3721.28,1.0,-1.0,1.0
2017-08-21,3724.67,0.0,0.0,1.0
2017-08-22,3740.99,0.0,1.0,0.0
2017-08-23,3752.3,0.0,1.0,0.0
2017-08-24,3756.09,0.0,1.0,0.0
2017-08-25,3734.65,0.0,1.0,0.0
2017-08-28,3795.75,0.0,1.0,0.0
2017-08-29,3842.71,0.0,1.0,0.0
2017-08-30,3834.54,0.0,1.0,0.0
2017-08-31,3834.3,0.0,1.0,0.0
2017-09-01,3822.09,0.0,1.0,0.0
2017-09-04,3830.54,-1.0,1.0,-1.0
2017-09-05,3845.62,0.0,0.0,-1.0
2017-09-06,3857.05,0.0,-1.0,0.0
2017-09-07,3849.45,0.0,-1.0,0.0
2017-09-08,3829.87,0.0,-1.0,0.0
2017-09-11,3825.99,0.0,-1.0,0.0
2017-09-12,3825.65,1.0,-1.0,1.0
2017-09-13,3837.93,0.0,0.0,1.0
2017-09-14,3842.61,0.0,1.0,0.0
2017-09-15,3829.96,0.0,1.0,0.0
2017-09-18,3831.3,0.0,1.0,0.0
2017-09-19,3843.14,0.0,1.0,0.0
2017-09-20,3832.12,0.0,1.0,0.0
2017-09-21,3842.44,0.0,1.0,0.0
2017-09-22,3837.82,0.0,1.0,0.0
2017-09-25,3837.73,0.0,1.0,0.0
2017-09-26,3817.79,0.0,1.0,0.0
2017-09-27,3820.78,0.0,1.0,0.0
2017-09-28,3821.2,0.0,1.0,0.0
2017-09-29,3822.54,0.0,1.0,0.0
2017-10-09,3836.5,0.0,1.0,0.0
2017-10-10,3882.21,0.0,1.0,0.0
2017-10-11,3889.86,0.0,1.0,0.0
2017-10-12,3902.69,0.0,1.0,0.0
2017-10-13,3912.95,0.0,1.0,0.0
2017-10-16,3921.0,0.0,1.0,0.0
2017-10-17,3913.45,0.0,1.0,0.0
2017-10-18,3913.07,0.0,1.0,0.0
2017-10-19,3944.16,0.0,1.0,0.0
2017-10-20,3931.25,-1.0,1.0,-1.0
2017-10-23,3926.85,0.0,0.0,-1.0
2017-10-24,3930.8,0.0,-1.0,0.0
2017-10-25,3959.4,0.0,-1.0,0.0
2017-10-26,3976.95,0.0,-1.0,0.0
2017-10-27,3993.58,0.0,-1.0,0.0
2017-10-30,4021.97,0.0,-1.0,0.0
2017-10-31,4009.72,0.0,-1.0,0.0
2017-11-01,4006.72,0.0,-1.0,0.0
2017-11-02,3996.62,0.0,-1.0,0.0
2017-11-03,3997.13,0.0,-1.0,0.0
2017-11-06,3992.7,0.0,-1.0,0.0
2017-11-07,4020.89,0.0,-1.0,0.0
2017-11-08,4054.25,0.0,-1.0,0.0
2017-11-09,4048.01,0.0,-1.0,0.0
2017-11-10,4075.9,0.0,-1.0,0.0
2017-11-13,4111.91,0.0,-1.0,0.0
2017-11-14,4128.07,1.0,-1.0,1.0
2017-11-15,4099.35,0.0,0.0,1.0
2017-11-16,4073.67,0.0,1.0,0.0
2017-11-17,4105.01,0.0,1.0,0.0
2017-11-20,4120.85,0.0,1.0,0.0
2017-11-21,4143.83,0.0,1.0,0.0
2017-11-22,4217.7,0.0,1.0,0.0
2017-11-23,4227.57,0.0,1.0,0.0
2017-11-24,4102.4,0.0,1.0,0.0
2017-11-27,4104.2,0.0,1.0,0.0
2017-11-28,4049.95,0.0,1.0,0.0
2017-11-29,4055.82,-1.0,1.0,-1.0
2017-11-30,4053.75,0.0,0.0,-1.0
2017-12-01,4006.1,0.0,-1.0,0.0
2017-12-04,3998.14,0.0,-1.0,0.0
2017-12-05,4018.86,0.0,-1.0,0.0
2017-12-06,4040.17,0.0,-1.0,0.0
2017-12-07,4015.82,0.0,-1.0,0.0
2017-12-08,3971.06,0.0,-1.0,0.0
2017-12-11,4003.38,0.0,-1.0,0.0
2017-12-12,4069.5,0.0,-1.0,0.0
2017-12-13,4016.02,1.0,-1.0,1.0
2017-12-14,4050.09,0.0,0.0,1.0
2017-12-15,4026.15,0.0,1.0,0.0
2017-12-18,3980.86,0.0,1.0,0.0
2017-12-19,3985.29,0.0,1.0,0.0
2017-12-20,4035.33,0.0,1.0,0.0
2017-12-21,4030.49,0.0,1.0,0.0
2017-12-22,4067.85,0.0,1.0,0.0
2017-12-25,4054.6,0.0,1.0,0.0
2017-12-26,4041.54,0.0,1.0,0.0
2017-12-27,4053.62,0.0,1.0,0.0
2017-12-28,3991.21,-1.0,1.0,-1.0
2017-12-29,4018.9,0.0,0.0,-1.0
2018-01-02,4030.85,0.0,-1.0,0.0
2018-01-03,4087.4,0.0,-1.0,0.0
2018-01-04,4111.39,0.0,-1.0,0.0
2018-01-05,4128.81,0.0,-1.0,0.0
2018-01-08,4138.75,0.0,-1.0,0.0
2018-01-09,4160.16,0.0,-1.0,0.0
2018-01-10,4189.3,0.0,-1.0,0.0
2018-01-11,4207.81,0.0,-1.0,0.0
2018-01-12,4205.59,0.0,-1.0,0.0
2018-01-15,4225.0,0.0,-1.0,0.0
2018-01-16,4225.24,0.0,-1.0,0.0
2018-01-17,4258.47,0.0,-1.0,0.0
2018-01-18,4248.12,0.0,-1.0,0.0
2018-01-19,4271.42,0.0,-1.0,0.0
2018-01-22,4285.4,0.0,-1.0,0.0
2018-01-23,4336.6,0.0,-1.0,0.0
2018-01-24,4382.61,0.0,-1.0,0.0
2018-01-25,4389.89,0.0,-1.0,0.0
2018-01-26,4365.08,0.0,-1.0,0.0
2018-01-29,4381.3,0.0,-1.0,0.0
2018-01-30,4302.02,0.0,-1.0,0.0
2018-01-31,4256.1,0.0,-1.0,0.0
2018-02-01,4275.9,0.0,-1.0,0.0
2018-02-02,4245.9,0.0,-1.0,0.0
2018-02-05,4271.23,0.0,-1.0,0.0
2018-02-06,4274.15,0.0,-1.0,0.0
2018-02-07,4148.89,0.0,-1.0,0.0
2018-02-08,4050.5,0.0,-1.0,0.0
2018-02-09,4012.05,0.0,-1.0,0.0
2018-02-12,3840.65,0.0,-1.0,0.0
2018-02-13,3890.1,0.0,-1.0,0.0
2018-02-14,3935.63,0.0,-1.0,0.0
2018-02-22,3966.96,0.0,-1.0,0.0
2018-02-23,4052.73,0.0,-1.0,0.0
2018-02-26,4071.09,0.0,-1.0,0.0
2018-02-27,4118.42,0.0,-1.0,0.0
2018-02-28,4058.98,0.0,-1.0,0.0
2018-03-01,4023.64,0.0,-1.0,0.0
2018-03-02,4049.09,1.0,-1.0,1.0
2018-03-05,4016.46,0.0,0.0,1.0
2018-03-06,4018.1,0.0,1.0,0.0
2018-03-07,4066.56,0.0,1.0,0.0
2018-03-08,4036.65,0.0,1.0,0.0
2018-03-09,4077.6,0.0,1.0,0.0
2018-03-12,4108.87,0.0,1.0,0.0
2018-03-13,4127.67,0.0,1.0,0.0
2018-03-14,4091.25,0.0,1.0,0.0
2018-03-15,4073.34,0.0,1.0,0.0
2018-03-16,4096.16,0.0,1.0,0.0
2018-03-19,4056.42,0.0,1.0,0.0
2018-03-20,4074.25,0.0,1.0,0.0
2018-03-21,4077.7,0.0,1.0,0.0
2018-03-22,4061.05,0.0,1.0,0.0
2018-03-23,4020.35,0.0,1.0,0.0
2018-03-26,3904.94,0.0,1.0,0.0
2018-03-27,3879.89,0.0,1.0,0.0
2018-03-28,3913.27,0.0,1.0,0.0
2018-03-29,3842.72,0.0,1.0,0.0
2018-03-30,3894.05,0.0,1.0,0.0
2018-04-02,3898.5,0.0,1.0,0.0
2018-04-03,3886.92,0.0,1.0,0.0
2018-04-04,3862.48,0.0,1.0,0.0
2018-04-09,3854.86,0.0,1.0,0.0
2018-04-10,3852.93,0.0,1.0,0.0
2018-04-11,3927.17,0.0,1.0,0.0
2018-04-12,3938.34,0.0,1.0,0.0
2018-04-13,3898.64,-1.0,1.0,-1.0
2018-04-16,3871.14,0.0,0.0,-1.0
2018-04-17,3808.86,0.0,-1.0,0.0
2018-04-18,3748.64,0.0,-1.0,0.0
2018-04-19,3766.28,0.0,-1.0,0.0
2018-04-20,3811.84,0.0,-1.0,0.0
2018-04-23,3760.85,0.0,-1.0,0.0
2018-04-24,3766.33,0.0,-1.0,0.0
2018-04-25,3843.49,0.0,-1.0,0.0
2018-04-26,3828.7,0.0,-1.0,0.0
2018-04-27,3755.49,0.0,-1.0,0.0
2018-05-02,3756.88,1.0,-1.0,1.0
2018-05-03,3763.65,0.0,0.0,1.0
2018-05-04,3793.0,0.0,1.0,0.0
2018-05-07,3774.6,0.0,1.0,0.0
2018-05-08,3834.19,0.0,1.0,0.0
2018-05-09,3878.68,0.0,1.0,0.0
2018-05-10,3871.62,0.0,1.0,0.0
2018-05-11,3893.06,0.0,1.0,0.0
2018-05-14,3872.84,0.0,1.0,0.0
2018-05-15,3909.29,0.0,1.0,0.0
2018-05-16,3924.1,0.0,1.0,0.0
2018-05-17,3892.84,0.0,1.0,0.0
2018-05-18,3864.05,0.0,1.0,0.0
2018-05-21,3903.06,0.0,1.0,0.0
2018-05-22,3921.24,0.0,1.0,0.0
2018-05-23,3906.21,-1.0,1.0,-1.0
2018-05-24,3854.58,0.0,0.0,-1.0
2018-05-25,3827.22,0.0,-1.0,0.0
2018-05-28,3816.5,0.0,-1.0,0.0
2018-05-29,3833.26,0.0,-1.0,0.0
2018-05-30,3804.01,0.0,-1.0,0.0
2018-05-31,3723.37,0.0,-1.0,0.0
2018-06-01,3802.38,0.0,-1.0,0.0
2018-06-04,3770.59,0.0,-1.0,0.0
2018-06-05,3807.58,0.0,-1.0,0.0
2018-06-06,3845.32,1.0,-1.0,1.0
2018-06-07,3837.35,0.0,0.0,1.0
2018-06-08,3831.01,0.0,1.0,0.0
2018-06-11,3779.62,0.0,1.0,0.0
2018-06-12,3779.98,0.0,1.0,0.0
2018-06-13,3825.95,0.0,1.0,0.0
2018-06-14,3788.34,0.0,1.0,0.0
2018-06-15,3773.37,0.0,1.0,0.0
2018-06-19,3753.43,0.0,1.0,0.0
2018-06-20,3621.12,-1.0,1.0,-1.0
2018-06-21,3635.44,0.0,0.0,-1.0
2018-06-22,3592.97,0.0,-1.0,0.0
2018-06-25,3608.9,0.0,-1.0,0.0
2018-06-26,3560.48,0.0,-1.0,0.0
2018-06-27,3531.11,0.0,-1.0,0.0
2018-06-28,3459.26,0.0,-1.0,0.0
2018-06-29,3423.53,0.0,-1.0,0.0
2018-07-02,3510.98,0.0,-1.0,0.0
2018-07-03,3407.96,0.0,-1.0,0.0
2018-07-04,3409.28,0.0,-1.0,0.0
2018-07-05,3363.75,0.0,-1.0,0.0
2018-07-06,3342.44,0.0,-1.0,0.0
2018-07-09,3365.12,0.0,-1.0,0.0
2018-07-10,3459.18,0.0,-1.0,0.0
2018-07-11,3467.52,0.0,-1.0,0.0
2018-07-12,3407.53,0.0,-1.0,0.0
2018-07-13,3481.06,0.0,-1.0,0.0
2018-07-16,3492.69,0.0,-1.0,0.0
2018-07-17,3472.09,0.0,-1.0,0.0
2018-07-18,3449.38,0.0,-1.0,0.0
2018-07-19,3431.32,0.0,-1.0,0.0
2018-07-20,3428.34,0.0,-1.0,0.0
2018-07-23,3492.89,0.0,-1.0,0.0
2018-07-24,3525.75,0.0,-1.0,0.0
2018-07-25,3581.71,0.0,-1.0,0.0
2018-07-26,3577.75,0.0,-1.0,0.0
2018-07-27,3536.25,0.0,-1.0,0.0
2018-07-30,3521.23,0.0,-1.0,0.0
2018-07-31,3515.08,0.0,-1.0,0.0
2018-08-01,3517.66,0.0,-1.0,0.0
2018-08-02,3447.39,0.0,-1.0,0.0
2018-08-03,3370.96,0.0,-1.0,0.0
2018-08-06,3315.28,0.0,-1.0,0.0
2018-08-07,3273.27,0.0,-1.0,0.0
2018-08-08,3368.87,0.0,-1.0,0.0
2018-08-09,3314.51,0.0,-1.0,0.0
2018-08-10,3397.53,0.0,-1.0,0.0
2018-08-13,3405.02,0.0,-1.0,0.0
2018-08-14,3390.34,0.0,-1.0,0.0
2018-08-15,3372.91,0.0,-1.0,0.0
2018-08-16,3291.98,0.0,-1.0,0.0
2018-08-17,3276.73,0.0,-1.0,0.0
2018-08-20,3229.62,0.0,-1.0,0.0
2018-08-21,3267.25,0.0,-1.0,0.0
2018-08-22,3326.65,1.0,-1.0,1.0
2018-08-23,3307.95,0.0,0.0,1.0
2018-08-24,3320.03,0.0,1.0,0.0
2018-08-27,3325.33,0.0,1.0,0.0
2018-08-28,3406.57,0.0,1.0,0.0
2018-08-29,3400.17,0.0,1.0,0.0
2018-08-30,3386.57,0.0,1.0,0.0
2018-08-31,3351.09,-1.0,1.0,-1.0
2018-09-03,3334.5,0.0,0.0,-1.0
2018-09-04,3321.82,0.0,-1.0,0.0
2018-09-05,3363.9,0.0,-1.0,0.0
2018-09-06,3298.14,1.0,-1.0,1.0
2018-09-07,3262.88,0.0,0.0,1.0
2018-09-10,3277.64,0.0,1.0,0.0
2018-09-11,3230.07,0.0,1.0,0.0
2018-09-12,3224.21,0.0,1.0,0.0
2018-09-13,3202.02,-1.0,1.0,-1.0
2018-09-14,3236.57,0.0,0.0,-1.0
2018-09-17,3242.09,1.0,-1.0,1.0
2018-09-18,3204.92,0.0,0.0,1.0
2018-09-19,3269.43,0.0,1.0,0.0
2018-09-20,3312.48,-1.0,1.0,-1.0
2018-09-21,3310.13,0.0,0.0,-1.0
2018-09-25,3410.49,0.0,-1.0,0.0
2018-09-26,3379.8,0.0,-1.0,0.0
2018-09-27,3417.24,0.0,-1.0,0.0
2018-09-28,3403.59,0.0,-1.0,0.0
2018-10-08,3438.86,1.0,-1.0,1.0
2018-10-09,3290.9,-1.0,0.0,-1.0
2018-10-10,3288.69,0.0,-1.0,0.0
2018-10-11,3281.6,0.0,-1.0,0.0
2018-10-12,3124.11,0.0,-1.0,0.0
2018-10-15,3170.73,0.0,-1.0,0.0
2018-10-16,3126.45,0.0,-1.0,0.0
2018-10-17,3100.97,0.0,-1.0,0.0
2018-10-18,3118.25,0.0,-1.0,0.0
2018-10-19,3044.39,0.0,-1.0,0.0
2018-10-22,3134.95,0.0,-1.0,0.0
2018-10-23,3270.27,0.0,-1.0,0.0
2018-10-24,3183.43,0.0,-1.0,0.0
2018-10-25,3188.2,0.0,-1.0,0.0
2018-10-26,3194.31,0.0,-1.0,0.0
2018-10-29,3173.64,0.0,-1.0,0.0
2018-10-30,3076.89,0.0,-1.0,0.0
2018-10-31,3110.26,0.0,-1.0,0.0
2018-11-01,3153.82,0.0,-1.0,0.0
2018-11-02,3177.03,0.0,-1.0,0.0
2018-11-05,3290.25,0.0,-1.0,0.0
2018-11-06,3262.84,1.0,-1.0,1.0
2018-11-07,3243.15,0.0,0.0,1.0
2018-11-08,3221.91,-1.0,1.0,-1.0
2018-11-09,3212.77,0.0,0.0,-1.0
2018-11-12,3167.44,0.0,-1.0,0.0
2018-11-13,3205.14,0.0,-1.0,0.0
2018-11-14,3237.38,0.0,-1.0,0.0
2018-11-15,3204.94,1.0,-1.0,1.0
2018-11-16,3242.37,0.0,0.0,1.0
2018-11-19,3257.67,0.0,1.0,0.0
2018-11-20,3294.6,0.0,1.0,0.0
2018-11-21,3218.41,0.0,1.0,0.0
2018-11-22,3226.49,0.0,1.0,0.0
2018-11-23,3214.43,0.0,1.0,0.0
2018-11-26,3143.48,0.0,1.0,0.0
2018-11-27,3141.24,0.0,1.0,0.0
2018-11-28,3137.24,0.0,1.0,0.0
2018-11-29,3178.93,0.0,1.0,0.0
2018-11-30,3137.65,0.0,1.0,0.0
