,收盘,delta_position_long_only,position_long_short,delta_position_long_short
2020-09-22,6445.96,0.0,-1.0,0.0
2020-09-23,6358.65,0.0,-1.0,0.0
2020-09-24,6392.03,0.0,-1.0,0.0
2020-09-25,6244.64,0.0,-1.0,0.0
2020-09-28,6236.89,0.0,-1.0,0.0
2020-09-29,6178.47,0.0,-1.0,0.0
2020-09-30,6228.77,0.0,-1.0,0.0
2020-10-09,6192.5,0.0,-1.0,0.0
2020-10-12,6357.97,1.0,-1.0,1.0
2020-10-13,6541.18,0.0,0.0,1.0
2020-10-14,6551.4,0.0,1.0,0.0
2020-10-15,6508.37,0.0,1.0,0.0
2020-10-16,6460.04,-1.0,1.0,-1.0
2020-10-19,6428.68,0.0,0.0,-1.0
2020-10-20,6358.32,0.0,-1.0,0.0
2020-10-21,6423.11,0.0,-1.0,0.0
2020-10-22,6350.01,1.0,-1.0,1.0
2020-10-23,6317.14,0.0,0.0,1.0
2020-10-26,6213.26,0.0,1.0,0.0
2020-10-27,6214.38,0.0,1.0,0.0
2020-10-28,6221.34,0.0,1.0,0.0
2020-10-29,6246.0,0.0,1.0,0.0
2020-10-30,6255.19,0.0,1.0,0.0
2020-11-02,6111.48,0.0,1.0,0.0
2020-11-03,6143.12,-1.0,1.0,-1.0
2020-11-04,6241.77,0.0,0.0,-1.0
2020-11-05,6234.16,0.0,-1.0,0.0
2020-11-06,6351.98,1.0,-1.0,1.0
2020-11-09,6301.25,-1.0,0.0,-1.0
2020-11-10,6421.65,0.0,-1.0,0.0
2020-11-11,6373.09,0.0,-1.0,0.0
2020-11-12,6294.61,0.0,-1.0,0.0
2020-11-13,6315.49,0.0,-1.0,0.0
2020-11-16,6306.97,0.0,-1.0,0.0
2020-11-17,6387.37,0.0,-1.0,0.0
2020-11-18,6336.94,1.0,-1.0,1.0
2020-11-19,6341.01,0.0,0.0,1.0
2020-11-20,6360.6,0.0,1.0,0.0
2020-11-23,6422.99,-1.0,1.0,-1.0
2020-11-24,6472.93,1.0,0.0,1.0
2020-11-25,6475.19,0.0,1.0,0.0
2020-11-26,6350.37,-1.0,1.0,-1.0
2020-11-27,6334.3,0.0,0.0,-1.0
2020-11-30,6351.61,0.0,-1.0,0.0
2020-12-01,6320.94,0.0,-1.0,0.0
2020-12-02,6426.62,0.0,-1.0,0.0
2020-12-03,6434.98,0.0,-1.0,0.0
2020-12-04,6440.88,0.0,-1.0,0.0
2020-12-07,6464.73,0.0,-1.0,0.0
2020-12-08,6424.68,1.0,-1.0,1.0
2020-12-09,6423.65,0.0,0.0,1.0
2020-12-10,6307.22,0.0,1.0,0.0
2020-12-11,6320.1,0.0,1.0,0.0
2020-12-14,6209.43,0.0,1.0,0.0
2020-12-15,6259.02,0.0,1.0,0.0
2020-12-16,6265.58,0.0,1.0,0.0
2020-12-17,6235.44,0.0,1.0,0.0
2020-12-18,6308.9,0.0,1.0,0.0
2020-12-21,6291.92,-1.0,1.0,-1.0
2020-12-22,6398.6,0.0,0.0,-1.0
2020-12-23,6250.06,1.0,-1.0,1.0
2020-12-24,6307.6,0.0,0.0,1.0
2020-12-25,6205.22,0.0,1.0,0.0
2020-12-28,6278.5,-1.0,1.0,-1.0
2020-12-29,6244.48,0.0,0.0,-1.0
2020-12-30,6199.85,0.0,-1.0,0.0
2020-12-31,6269.25,0.0,-1.0,0.0
2021-01-04,6367.11,0.0,-1.0,0.0
2021-01-05,6482.79,0.0,-1.0,0.0
2021-01-06,6539.73,1.0,-1.0,1.0
2021-01-07,6528.14,0.0,0.0,1.0
2021-01-08,6538.12,0.0,1.0,0.0
2021-01-11,6557.6,-1.0,1.0,-1.0
2021-01-12,6455.4,1.0,0.0,1.0
2021-01-13,6543.23,0.0,1.0,0.0
2021-01-14,6496.91,0.0,1.0,0.0
2021-01-15,6439.89,0.0,1.0,0.0
2021-01-18,6417.5,0.0,1.0,0.0
2021-01-19,6514.46,0.0,1.0,0.0
2021-01-20,6476.37,0.0,1.0,0.0
2021-01-21,6535.42,0.0,1.0,0.0
2021-01-22,6622.5,0.0,1.0,0.0
2021-01-25,6637.81,0.0,1.0,0.0
2021-01-26,6645.31,0.0,1.0,0.0
2021-01-27,6532.96,0.0,1.0,0.0
2021-01-28,6557.16,0.0,1.0,0.0
2021-01-29,6414.38,0.0,1.0,0.0
2021-02-01,6346.14,-1.0,1.0,-1.0
2021-02-02,6393.28,0.0,0.0,-1.0
2021-02-03,6454.79,0.0,-1.0,0.0
2021-02-04,6399.33,0.0,-1.0,0.0
2021-02-05,6328.79,0.0,-1.0,0.0
2021-02-08,6239.87,0.0,-1.0,0.0
2021-02-09,6323.16,0.0,-1.0,0.0
2021-02-10,6457.88,0.0,-1.0,0.0
2021-02-18,6525.17,1.0,-1.0,1.0
2021-02-19,6614.54,-1.0,0.0,-1.0
2021-02-22,6703.48,0.0,-1.0,0.0
2021-02-23,6657.06,0.0,-1.0,0.0
2021-02-24,6631.23,0.0,-1.0,0.0
2021-02-25,6536.19,0.0,-1.0,0.0
2021-02-26,6499.15,0.0,-1.0,0.0
2021-03-01,6364.35,0.0,-1.0,0.0
2021-03-02,6488.44,0.0,-1.0,0.0
2021-03-03,6433.33,0.0,-1.0,0.0
2021-03-04,6524.75,0.0,-1.0,0.0
2021-03-05,6401.99,1.0,-1.0,1.0
2021-03-08,6403.5,0.0,0.0,1.0
2021-03-09,6256.41,-1.0,1.0,-1.0
2021-03-10,6108.0,1.0,0.0,1.0
2021-03-11,6062.26,0.0,1.0,0.0
2021-03-12,6213.83,0.0,1.0,0.0
2021-03-15,6222.38,0.0,1.0,0.0
2021-03-16,6173.87,0.0,1.0,0.0
2021-03-17,6195.24,0.0,1.0,0.0
2021-03-18,6225.36,0.0,1.0,0.0
2021-03-19,6273.86,0.0,1.0,0.0
2021-03-22,6206.6,-1.0,1.0,-1.0
2021-03-23,6305.69,0.0,0.0,-1.0
2021-03-24,6219.17,0.0,-1.0,0.0
2021-03-25,6142.54,1.0,-1.0,1.0
2021-03-26,6157.41,0.0,0.0,1.0
2021-03-29,6251.79,-1.0,1.0,-1.0
2021-03-30,6254.94,0.0,0.0,-1.0
2021-03-31,6280.36,0.0,-1.0,0.0
2021-04-01,6254.07,0.0,-1.0,0.0
2021-04-02,6311.66,0.0,-1.0,0.0
2021-04-06,6326.61,0.0,-1.0,0.0
2021-04-07,6343.1,0.0,-1.0,0.0
2021-04-08,6348.08,0.0,-1.0,0.0
2021-04-09,6356.75,1.0,-1.0,1.0
2021-04-12,6335.24,0.0,0.0,1.0
2021-04-13,6226.42,0.0,1.0,0.0
2021-04-14,6209.78,0.0,1.0,0.0
2021-04-15,6277.21,0.0,1.0,0.0
2021-04-16,6276.46,-1.0,1.0,-1.0
2021-04-19,6339.59,0.0,0.0,-1.0
2021-04-20,6425.26,0.0,-1.0,0.0
2021-04-21,6428.54,0.0,-1.0,0.0
2021-04-22,6420.26,1.0,-1.0,1.0
2021-04-23,6445.47,-1.0,0.0,-1.0
2021-04-26,6462.76,0.0,-1.0,0.0
2021-04-27,6442.65,1.0,-1.0,1.0
2021-04-28,6446.28,0.0,0.0,1.0
2021-04-29,6489.74,0.0,1.0,0.0
2021-04-30,6491.93,0.0,1.0,0.0
2021-05-06,6485.71,0.0,1.0,0.0
2021-05-07,6489.35,0.0,1.0,0.0
2021-05-10,6444.44,-1.0,1.0,-1.0
2021-05-11,6475.99,0.0,0.0,-1.0
2021-05-12,6456.04,0.0,-1.0,0.0
2021-05-13,6512.05,0.0,-1.0,0.0
2021-05-14,6439.03,0.0,-1.0,0.0
2021-05-17,6525.8,0.0,-1.0,0.0
2021-05-18,6578.14,0.0,-1.0,0.0
2021-05-19,6599.6,1.0,-1.0,1.0
2021-05-20,6584.39,0.0,0.0,1.0
2021-05-21,6548.71,-1.0,1.0,-1.0
2021-05-24,6527.86,0.0,0.0,-1.0
2021-05-25,6544.12,1.0,-1.0,1.0
2021-05-26,6619.67,0.0,0.0,1.0
2021-05-27,6628.21,0.0,1.0,0.0
2021-05-28,6685.41,0.0,1.0,0.0
2021-05-31,6668.17,0.0,1.0,0.0
2021-06-01,6728.99,0.0,1.0,0.0
2021-06-02,6739.76,0.0,1.0,0.0
2021-06-03,6681.43,0.0,1.0,0.0
2021-06-04,6667.73,-1.0,1.0,-1.0
2021-06-07,6693.06,1.0,0.0,1.0
2021-06-08,6721.5,0.0,1.0,0.0
2021-06-09,6684.56,0.0,1.0,0.0
2021-06-10,6692.9,0.0,1.0,0.0
2021-06-11,6765.64,0.0,1.0,0.0
2021-06-15,6725.92,0.0,1.0,0.0
2021-06-16,6663.66,-1.0,1.0,-1.0
2021-06-17,6566.29,0.0,0.0,-1.0
2021-06-18,6616.17,0.0,-1.0,0.0
2021-06-21,6657.76,1.0,-1.0,1.0
2021-06-22,6707.18,0.0,0.0,1.0
2021-06-23,6739.79,0.0,1.0,0.0
2021-06-24,6789.95,-1.0,1.0,-1.0
2021-06-25,6754.87,1.0,0.0,1.0
2021-06-28,6813.41,-1.0,1.0,-1.0
2021-06-29,6828.52,0.0,0.0,-1.0
2021-06-30,6765.42,1.0,-1.0,1.0
2021-07-01,6808.18,0.0,0.0,1.0
2021-07-02,6716.67,0.0,1.0,0.0
2021-07-05,6658.05,-1.0,1.0,-1.0
2021-07-06,6711.01,0.0,0.0,-1.0
2021-07-07,6709.5,1.0,-1.0,1.0
2021-07-08,6764.13,0.0,0.0,1.0
2021-07-09,6748.65,0.0,1.0,0.0
2021-07-12,6804.54,0.0,1.0,0.0
2021-07-13,6904.38,-1.0,1.0,-1.0
2021-07-14,6961.85,0.0,0.0,-1.0
2021-07-15,6898.75,0.0,-1.0,0.0
2021-07-16,6932.41,0.0,-1.0,0.0
2021-07-19,6925.12,0.0,-1.0,0.0
2021-07-20,6889.34,0.0,-1.0,0.0
2021-07-21,6901.13,0.0,-1.0,0.0
2021-07-22,6984.54,0.0,-1.0,0.0
2021-07-23,7026.55,0.0,-1.0,0.0
2021-07-26,6985.75,0.0,-1.0,0.0
2021-07-27,6868.21,0.0,-1.0,0.0
2021-07-28,6719.26,0.0,-1.0,0.0
2021-07-29,6621.98,0.0,-1.0,0.0
2021-07-30,6758.89,0.0,-1.0,0.0
2021-08-02,6767.32,0.0,-1.0,0.0
2021-08-03,6872.0,0.0,-1.0,0.0
2021-08-04,6816.01,0.0,-1.0,0.0
2021-08-05,6931.34,0.0,-1.0,0.0
2021-08-06,6911.83,0.0,-1.0,0.0
2021-08-09,6938.87,0.0,-1.0,0.0
2021-08-10,6979.53,0.0,-1.0,0.0
2021-08-11,7019.23,0.0,-1.0,0.0
2021-08-12,7073.52,0.0,-1.0,0.0
2021-08-13,7095.2,0.0,-1.0,0.0
2021-08-16,7088.89,0.0,-1.0,0.0
2021-08-17,7052.49,0.0,-1.0,0.0
2021-08-18,6894.4,0.0,-1.0,0.0
2021-08-19,6941.01,0.0,-1.0,0.0
2021-08-20,6947.06,0.0,-1.0,0.0
2021-08-23,6920.02,0.0,-1.0,0.0
2021-08-24,7024.56,0.0,-1.0,0.0
2021-08-25,7090.78,0.0,-1.0,0.0
2021-08-26,7153.0,0.0,-1.0,0.0
2021-08-27,7118.84,0.0,-1.0,0.0
2021-08-30,7180.11,0.0,-1.0,0.0
2021-08-31,7226.88,0.0,-1.0,0.0
2021-09-01,7255.34,0.0,-1.0,0.0
2021-09-02,7193.1,0.0,-1.0,0.0
2021-09-03,7307.01,0.0,-1.0,0.0
2021-09-06,7278.68,0.0,-1.0,0.0
2021-09-07,7355.4,0.0,-1.0,0.0
2021-09-08,7498.93,1.0,-1.0,1.0
2021-09-09,7544.04,0.0,0.0,1.0
2021-09-10,7617.45,0.0,1.0,0.0
2021-09-13,7607.67,-1.0,1.0,-1.0
2021-09-14,7648.75,0.0,0.0,-1.0
2021-09-15,7556.62,0.0,-1.0,0.0
2021-09-16,7592.31,0.0,-1.0,0.0
2021-09-17,7446.94,0.0,-1.0,0.0
2021-09-22,7395.56,0.0,-1.0,0.0
2021-09-23,7453.62,0.0,-1.0,0.0
2021-09-24,7502.84,0.0,-1.0,0.0
2021-09-27,7380.38,0.0,-1.0,0.0
2021-09-28,7170.59,0.0,-1.0,0.0
2021-09-29,7198.9,1.0,-1.0,1.0
2021-09-30,7010.22,0.0,0.0,1.0
2021-10-08,7103.61,0.0,1.0,0.0
2021-10-11,7091.34,0.0,1.0,0.0
2021-10-12,7090.47,0.0,1.0,0.0
2021-10-13,6952.19,0.0,1.0,0.0
2021-10-14,6981.59,0.0,1.0,0.0
2021-10-15,7008.33,0.0,1.0,0.0
2021-10-18,7024.16,-1.0,1.0,-1.0
2021-10-19,7068.1,0.0,0.0,-1.0
2021-10-20,7120.38,0.0,-1.0,0.0
2021-10-21,7118.8,0.0,-1.0,0.0
2021-10-22,7098.25,0.0,-1.0,0.0
2021-10-25,7026.07,0.0,-1.0,0.0
2021-10-26,7103.99,1.0,-1.0,1.0
2021-10-27,7102.43,0.0,0.0,1.0
2021-10-28,7048.6,0.0,1.0,0.0
2021-10-29,6950.28,0.0,1.0,0.0
2021-11-01,7022.5,0.0,1.0,0.0
2021-11-02,7060.76,0.0,1.0,0.0
2021-11-03,6985.1,0.0,1.0,0.0
2021-11-04,7017.85,0.0,1.0,0.0
2021-11-05,7073.85,0.0,1.0,0.0
2021-11-08,6991.91,0.0,1.0,0.0
2021-11-09,7026.97,0.0,1.0,0.0
2021-11-10,7081.75,0.0,1.0,0.0
2021-11-11,7062.33,0.0,1.0,0.0
2021-11-12,7119.86,-1.0,1.0,-1.0
2021-11-15,7156.61,0.0,0.0,-1.0
2021-11-16,7098.21,1.0,-1.0,1.0
2021-11-17,7045.94,0.0,0.0,1.0
2021-11-18,7104.53,0.0,1.0,0.0
2021-11-19,7084.68,-1.0,1.0,-1.0
2021-11-22,7169.88,0.0,0.0,-1.0
2021-11-23,7255.07,1.0,-1.0,1.0
2021-11-24,7261.38,0.0,0.0,1.0
2021-11-25,7256.11,-1.0,1.0,-1.0
2021-11-26,7233.54,0.0,0.0,-1.0
2021-11-29,7219.86,0.0,-1.0,0.0
2021-11-30,7221.9,1.0,-1.0,1.0
2021-12-01,7252.76,-1.0,0.0,-1.0
2021-12-02,7272.84,0.0,-1.0,0.0
2021-12-03,7229.99,0.0,-1.0,0.0
2021-12-06,7301.92,0.0,-1.0,0.0
2021-12-07,7240.46,0.0,-1.0,0.0
2021-12-08,7206.83,0.0,-1.0,0.0
2021-12-09,7302.99,0.0,-1.0,0.0
2021-12-10,7320.32,0.0,-1.0,0.0
2021-12-13,7306.65,0.0,-1.0,0.0
2021-12-14,7353.03,0.0,-1.0,0.0
2021-12-15,7324.13,0.0,-1.0,0.0
2021-12-16,7314.26,0.0,-1.0,0.0
2021-12-17,7381.0,0.0,-1.0,0.0
2021-12-20,7314.56,0.0,-1.0,0.0
2021-12-21,7195.97,0.0,-1.0,0.0
2021-12-22,7275.47,1.0,-1.0,1.0
2021-12-23,7302.46,0.0,0.0,1.0
2021-12-24,7337.19,0.0,1.0,0.0
2021-12-27,7278.76,-1.0,1.0,-1.0
2021-12-28,7272.75,0.0,0.0,-1.0
2021-12-29,7286.03,0.0,-1.0,0.0
2021-12-30,7247.77,0.0,-1.0,0.0
2021-12-31,7310.96,0.0,-1.0,0.0
2022-01-04,7359.4,0.0,-1.0,0.0
2022-01-05,7354.46,0.0,-1.0,0.0
2022-01-06,7222.67,0.0,-1.0,0.0
2022-01-07,7229.96,0.0,-1.0,0.0
2022-01-10,7175.68,1.0,-1.0,1.0
2022-01-11,7191.45,-1.0,0.0,-1.0
2022-01-12,7135.22,0.0,-1.0,0.0
2022-01-13,7196.93,0.0,-1.0,0.0
2022-01-14,7097.76,0.0,-1.0,0.0
2022-01-17,7081.14,0.0,-1.0,0.0
2022-01-18,7157.86,0.0,-1.0,0.0
2022-01-19,7163.16,0.0,-1.0,0.0
2022-01-20,7118.76,0.0,-1.0,0.0
2022-01-21,7056.79,0.0,-1.0,0.0
2022-01-24,6976.62,0.0,-1.0,0.0
2022-01-25,6979.25,0.0,-1.0,0.0
2022-01-26,6743.96,0.0,-1.0,0.0
2022-01-27,6782.58,0.0,-1.0,0.0
2022-01-28,6605.92,0.0,-1.0,0.0
2022-02-07,6580.53,0.0,-1.0,0.0
2022-02-08,6676.61,1.0,-1.0,1.0
2022-02-09,6742.19,0.0,0.0,1.0
2022-02-10,6843.03,0.0,1.0,0.0
2022-02-11,6840.49,0.0,1.0,0.0
2022-02-14,6745.02,0.0,1.0,0.0
2022-02-15,6695.7,0.0,1.0,0.0
2022-02-16,6760.28,0.0,1.0,0.0
2022-02-17,6772.03,-1.0,1.0,-1.0
2022-02-18,6768.79,0.0,0.0,-1.0
2022-02-21,6835.02,0.0,-1.0,0.0
2022-02-22,6867.11,0.0,-1.0,0.0
2022-02-23,6784.76,0.0,-1.0,0.0
2022-02-24,6887.42,0.0,-1.0,0.0
2022-02-25,6764.88,0.0,-1.0,0.0
2022-02-28,6819.43,0.0,-1.0,0.0
2022-03-01,6853.31,0.0,-1.0,0.0
2022-03-02,6874.04,0.0,-1.0,0.0
2022-03-03,6875.24,0.0,-1.0,0.0
2022-03-04,6859.55,1.0,-1.0,1.0
2022-03-07,6803.83,0.0,0.0,1.0
2022-03-08,6659.39,0.0,1.0,0.0
2022-03-09,6429.89,-1.0,1.0,-1.0
2022-03-10,6305.61,0.0,0.0,-1.0
2022-03-11,6414.94,0.0,-1.0,0.0
2022-03-14,6474.13,0.0,-1.0,0.0
2022-03-15,6323.58,1.0,-1.0,1.0
2022-03-16,5964.98,0.0,0.0,1.0
2022-03-17,6156.27,-1.0,1.0,-1.0
2022-03-18,6267.52,1.0,0.0,1.0
2022-03-21,6332.22,-1.0,1.0,-1.0
2022-03-22,6358.94,0.0,0.0,-1.0
2022-03-23,6358.11,0.0,-1.0,0.0
2022-03-24,6398.1,0.0,-1.0,0.0
2022-03-25,6344.12,0.0,-1.0,0.0
2022-03-28,6268.24,0.0,-1.0,0.0
2022-03-29,6283.28,0.0,-1.0,0.0
2022-03-30,6253.07,0.0,-1.0,0.0
2022-03-31,6377.87,0.0,-1.0,0.0
2022-04-01,6324.96,0.0,-1.0,0.0
2022-04-06,6364.52,1.0,-1.0,1.0
2022-04-07,6356.93,0.0,0.0,1.0
2022-04-08,6221.59,0.0,1.0,0.0
2022-04-11,6224.12,0.0,1.0,0.0
2022-04-12,6029.89,0.0,1.0,0.0
2022-04-13,6126.91,0.0,1.0,0.0
2022-04-14,6044.33,0.0,1.0,0.0
2022-04-15,6126.49,0.0,1.0,0.0
2022-04-18,6070.75,0.0,1.0,0.0
2022-04-19,6074.01,0.0,1.0,0.0
2022-04-20,6092.4,0.0,1.0,0.0
2022-04-21,5956.92,-1.0,1.0,-1.0
2022-04-22,5759.8,1.0,0.0,1.0
2022-04-25,5740.98,0.0,1.0,0.0
2022-04-26,5369.72,0.0,1.0,0.0
2022-04-27,5234.01,0.0,1.0,0.0
2022-04-28,5437.04,0.0,1.0,0.0
2022-04-29,5418.76,0.0,1.0,0.0
2022-05-05,5627.9,-1.0,1.0,-1.0
2022-05-06,5686.7,0.0,0.0,-1.0
2022-05-09,5563.77,0.0,-1.0,0.0
2022-05-10,5608.52,0.0,-1.0,0.0
2022-05-11,5690.09,0.0,-1.0,0.0
2022-05-12,5737.82,0.0,-1.0,0.0
2022-05-13,5743.1,0.0,-1.0,0.0
2022-05-16,5796.8,0.0,-1.0,0.0
2022-05-17,5791.08,0.0,-1.0,0.0
2022-05-18,5816.34,0.0,-1.0,0.0
2022-05-19,5797.49,0.0,-1.0,0.0
2022-05-20,5838.41,0.0,-1.0,0.0
2022-05-23,5929.49,0.0,-1.0,0.0
2022-05-24,5965.73,0.0,-1.0,0.0
2022-05-25,5745.68,0.0,-1.0,0.0
2022-05-26,5844.25,0.0,-1.0,0.0
2022-05-27,5911.56,0.0,-1.0,0.0
2022-05-30,5899.92,0.0,-1.0,0.0
2022-05-31,5942.83,0.0,-1.0,0.0
2022-06-01,6026.24,1.0,-1.0,1.0
2022-06-02,6023.64,-1.0,0.0,-1.0
2022-06-06,6078.43,0.0,-1.0,0.0
2022-06-07,6187.44,1.0,-1.0,1.0
2022-06-08,6186.57,0.0,0.0,1.0
2022-06-09,6217.83,0.0,1.0,0.0
2022-06-10,6130.69,-1.0,1.0,-1.0
2022-06-13,6240.1,0.0,0.0,-1.0
2022-06-14,6233.62,1.0,-1.0,1.0
2022-06-15,6275.57,0.0,0.0,1.0
2022-06-16,6261.06,0.0,1.0,0.0
2022-06-17,6264.82,0.0,1.0,0.0
2022-06-20,6316.31,0.0,1.0,0.0
2022-06-21,6330.39,0.0,1.0,0.0
2022-06-22,6277.0,0.0,1.0,0.0
2022-06-23,6179.57,0.0,1.0,0.0
2022-06-24,6300.47,0.0,1.0,0.0
2022-06-27,6368.28,0.0,1.0,0.0
2022-06-28,6407.74,0.0,1.0,0.0
2022-06-29,6501.35,0.0,1.0,0.0
2022-06-30,6374.3,0.0,1.0,0.0
2022-07-01,6454.08,0.0,1.0,0.0
2022-07-04,6438.54,0.0,1.0,0.0
2022-07-05,6523.13,0.0,1.0,0.0
2022-07-06,6511.53,0.0,1.0,0.0
2022-07-07,6418.55,0.0,1.0,0.0
2022-07-08,6452.99,0.0,1.0,0.0
2022-07-11,6404.44,0.0,1.0,0.0
2022-07-12,6319.14,0.0,1.0,0.0
2022-07-13,6241.48,0.0,1.0,0.0
2022-07-14,6268.49,-1.0,1.0,-1.0
2022-07-15,6302.43,0.0,0.0,-1.0
2022-07-18,6196.8,0.0,-1.0,0.0
2022-07-19,6312.36,0.0,-1.0,0.0
2022-07-20,6335.71,0.0,-1.0,0.0
2022-07-21,6410.71,0.0,-1.0,0.0
2022-07-22,6347.6,0.0,-1.0,0.0
2022-07-25,6289.53,0.0,-1.0,0.0
2022-07-26,6231.24,0.0,-1.0,0.0
2022-07-27,6307.96,0.0,-1.0,0.0
2022-07-28,6332.23,0.0,-1.0,0.0
2022-07-29,6348.17,0.0,-1.0,0.0
2022-08-01,6294.11,0.0,-1.0,0.0
2022-08-02,6347.22,0.0,-1.0,0.0
2022-08-03,6170.0,0.0,-1.0,0.0
2022-08-04,6124.31,0.0,-1.0,0.0
2022-08-05,6158.73,1.0,-1.0,1.0
2022-08-08,6270.51,0.0,0.0,1.0
2022-08-09,6323.07,0.0,1.0,0.0
2022-08-10,6341.48,0.0,1.0,0.0
2022-08-11,6322.06,0.0,1.0,0.0
2022-08-12,6439.36,0.0,1.0,0.0
2022-08-15,6420.85,-1.0,1.0,-1.0
2022-08-16,6442.81,0.0,0.0,-1.0
2022-08-17,6465.19,0.0,-1.0,0.0
2022-08-18,6493.5,0.0,-1.0,0.0
2022-08-19,6468.81,0.0,-1.0,0.0
2022-08-22,6391.72,0.0,-1.0,0.0
2022-08-23,6472.68,0.0,-1.0,0.0
2022-08-24,6466.4,0.0,-1.0,0.0
2022-08-25,6284.58,0.0,-1.0,0.0
2022-08-26,6322.7,0.0,-1.0,0.0
2022-08-29,6298.37,0.0,-1.0,0.0
2022-08-30,6310.4,0.0,-1.0,0.0
2022-08-31,6285.93,0.0,-1.0,0.0
2022-09-01,6155.75,0.0,-1.0,0.0
2022-09-02,6126.77,0.0,-1.0,0.0
2022-09-05,6149.43,0.0,-1.0,0.0
2022-09-06,6182.65,0.0,-1.0,0.0
2022-09-07,6291.57,0.0,-1.0,0.0
2022-09-08,6301.56,0.0,-1.0,0.0
2022-09-09,6272.58,0.0,-1.0,0.0
2022-09-13,6316.97,0.0,-1.0,0.0
2022-09-14,6300.42,0.0,-1.0,0.0
2022-09-15,6249.96,0.0,-1.0,0.0
2022-09-16,6107.8,0.0,-1.0,0.0
2022-09-19,5954.5,0.0,-1.0,0.0
2022-09-20,5913.15,1.0,-1.0,1.0
2022-09-21,5958.29,-1.0,0.0,-1.0
2022-09-22,5978.58,0.0,-1.0,0.0
2022-09-23,5965.89,0.0,-1.0,0.0
2022-09-26,5889.6,0.0,-1.0,0.0
2022-09-27,5806.32,0.0,-1.0,0.0
2022-09-28,5920.05,0.0,-1.0,0.0
2022-09-29,5769.52,0.0,-1.0,0.0
2022-09-30,5771.88,0.0,-1.0,0.0
2022-10-10,5714.06,0.0,-1.0,0.0
2022-10-11,5635.71,0.0,-1.0,0.0
2022-10-12,5684.51,0.0,-1.0,0.0
2022-10-13,5820.45,0.0,-1.0,0.0
2022-10-14,5830.34,0.0,-1.0,0.0
2022-10-17,5973.44,1.0,-1.0,1.0
2022-10-18,6015.6,0.0,0.0,1.0
2022-10-19,6035.67,0.0,1.0,0.0
2022-10-20,5972.72,0.0,1.0,0.0
2022-10-21,5948.86,0.0,1.0,0.0
2022-10-24,5956.88,0.0,1.0,0.0
2022-10-25,5896.9,0.0,1.0,0.0
2022-10-26,5869.78,0.0,1.0,0.0
2022-10-27,5971.6,0.0,1.0,0.0
2022-10-28,5963.0,0.0,1.0,0.0
2022-10-31,5781.8,0.0,1.0,0.0
2022-11-01,5807.11,-1.0,1.0,-1.0
2022-11-02,5941.15,1.0,0.0,1.0
2022-11-03,5997.8,0.0,1.0,0.0
2022-11-04,5996.72,0.0,1.0,0.0
2022-11-07,6133.46,0.0,1.0,0.0
2022-11-08,6141.41,0.0,1.0,0.0
2022-11-09,6134.26,0.0,1.0,0.0
2022-11-10,6120.83,0.0,1.0,0.0
2022-11-11,6089.7,-1.0,1.0,-1.0
2022-11-14,6138.62,0.0,0.0,-1.0
2022-11-15,6129.51,0.0,-1.0,0.0
2022-11-16,6236.38,0.0,-1.0,0.0
2022-11-17,6203.92,0.0,-1.0,0.0
2022-11-18,6217.21,1.0,-1.0,1.0
2022-11-21,6191.65,0.0,0.0,1.0
2022-11-22,6189.71,0.0,1.0,0.0
2022-11-23,6125.4,0.0,1.0,0.0
2022-11-24,6115.6,-1.0,1.0,-1.0
2022-11-25,6120.07,0.0,0.0,-1.0
2022-11-28,6087.86,0.0,-1.0,0.0
2022-11-29,6055.28,0.0,-1.0,0.0
2022-11-30,6163.82,0.0,-1.0,0.0
2022-12-01,6156.15,0.0,-1.0,0.0
2022-12-02,6186.1,0.0,-1.0,0.0
2022-12-05,6168.01,0.0,-1.0,0.0
2022-12-06,6215.12,0.0,-1.0,0.0
2022-12-07,6211.25,0.0,-1.0,0.0
2022-12-08,6204.01,0.0,-1.0,0.0
2022-12-09,6186.28,0.0,-1.0,0.0
2022-12-12,6192.3,0.0,-1.0,0.0
2022-12-13,6154.81,0.0,-1.0,0.0
2022-12-14,6121.66,1.0,-1.0,1.0
2022-12-15,6096.39,0.0,0.0,1.0
2022-12-16,6101.88,0.0,1.0,0.0
2022-12-19,6072.86,0.0,1.0,0.0
2022-12-20,5936.48,-1.0,1.0,-1.0
2022-12-21,5878.03,0.0,0.0,-1.0
2022-12-22,5845.84,1.0,-1.0,1.0
2022-12-23,5779.06,-1.0,0.0,-1.0
2022-12-26,5763.35,0.0,-1.0,0.0
2022-12-27,5843.26,1.0,-1.0,1.0
2022-12-28,5885.66,0.0,0.0,1.0
2022-12-29,5862.1,-1.0,1.0,-1.0
2022-12-30,5857.4,0.0,0.0,-1.0
2023-01-03,5864.47,0.0,-1.0,0.0
2023-01-04,5955.9,0.0,-1.0,0.0
2023-01-05,5952.45,0.0,-1.0,0.0
2023-01-06,6010.46,0.0,-1.0,0.0
2023-01-09,6012.82,0.0,-1.0,0.0
2023-01-10,6040.02,0.0,-1.0,0.0
2023-01-11,6048.3,0.0,-1.0,0.0
2023-01-12,6014.16,0.0,-1.0,0.0
2023-01-13,6015.29,0.0,-1.0,0.0
2023-01-16,6057.69,0.0,-1.0,0.0
2023-01-17,6126.18,0.0,-1.0,0.0
2023-01-18,6132.64,0.0,-1.0,0.0
