,收盘,gain,loss,gain_llt,loss_llt,vnsp_llt
2021-03-24,2668.08,0.01162964986423693,-0.10356638734001705,0.021389790969554883,-0.11462974776304145,0.07870466485107612
2021-03-25,2634.61,0.0090680876320257,-0.11087245106751166,0.019770045019843925,-0.11542640291549465,0.07748324647759176
2021-03-26,2656.0,0.005032520615583895,-0.15094585948419548,0.018030116776060607,-0.11770354475378764,0.07688188915295494
2021-03-29,2745.4,0.03674287375968985,-0.05311977807668462,0.017290541300174718,-0.11796999994037621,0.07627554127036333
2021-03-30,2733.96,0.01804592769481097,-0.08088278997957114,0.017025706215137774,-0.11592381621820894,0.07498761432424274
2021-03-31,2771.32,0.011147522883290028,-0.097854373858147,0.015956785599977992,-0.1154117039967449,0.07366263759835091
2021-04-01,2758.5,0.022741844821692073,-0.06946412152383445,0.015108049526271383,-0.11453331270021923,0.07237470587638145
2021-04-02,2815.41,0.03055530865101158,-0.05697751713692506,0.014947135347993093,-0.11234914822117847,0.07112170945858277
2021-04-06,2852.23,0.05519014622483883,-0.03436442703999227,0.015864337170284806,-0.1091116709570965,0.0704201726488335
2021-04-07,2831.6,0.027009344492528117,-0.058680517719243507,0.016636105899468227,-0.10607018800055702,0.0696711998997472
2021-04-08,2807.2,0.025172473817380494,-0.05820210362490378,0.0164082755159213,-0.10393602133368698,0.06837628618276524
2021-04-09,2826.99,0.017966317576381185,-0.06736110107393896,0.015911486134726857,-0.10217287636617746,0.06699792431781604
2021-04-12,2783.33,0.033552128230019296,-0.04382270221029413,0.015725311984294194,-0.10001351589879356,0.06573206993369142
2021-04-13,2719.95,0.050509493120986904,-0.031573827155024686,0.016620175641084527,-0.09678194363645044,0.0650111474593102
2021-04-14,2742.85,0.01672467051352469,-0.06566894598327888,0.016937439964043136,-0.09440568933263416,0.06414028463036067
2021-04-15,2804.41,0.019261227758075587,-0.058053070369539876,0.01623603592392476,-0.09299453910052394,0.06273330547418718
2021-04-16,2790.64,0.008205230641384384,-0.08665592241302722,0.015304723901529284,-0.09232339587728489,0.06146642184017217
2021-04-19,2783.37,0.0031364555230626924,-0.1421542751926489,0.013907443447564649,-0.0944088891924037,0.06111188804376692
2021-04-20,2898.73,0.023284737274132102,-0.0480591658848075,0.013081789225809801,-0.09512627148975811,0.06064492497068925
2021-04-21,2896.11,0.011528919457148928,-0.06928698389960822,0.012582434487510136,-0.09342785367917726,0.059296361327099124
2021-04-22,2916.97,0.02140241550846156,-0.04648565102826953,0.01205926404887677,-0.09175045329986502,0.0579344906988096
2021-04-23,2939.39,0.05719365881387501,-0.02270044860184196,0.013059506666188467,-0.08862993246278913,0.05737447289758331
2021-04-26,2994.49,0.06998804244984752,-0.01736834304942256,0.015603354968459264,-0.08470575218063578,0.0579562310587774
2021-04-27,2969.4,0.10818086418991915,-0.009226445202636272,0.019692722819402445,-0.08052700684365653,0.05995622624123092
2021-04-28,2986.03,0.056713606969785946,-0.019654753454109296,0.023161266145940385,-0.07661986486302548,0.06147119857745329
2021-04-29,3050.58,0.10034722378488709,-0.007372913934651461,0.02621508842715654,-0.07283761396806675,0.06263389541119005
2021-04-30,3051.42,0.07752697995347899,-0.010509973151876817,0.029804992968876783,-0.06893817056494493,0.06427407825134936
2021-05-06,3091.4,0.09243600575720759,-0.006967775987204583,0.0329696607366758,-0.06521256694065175,0.06557594420700177
2021-05-07,3014.81,0.14544367113711817,-0.001935014305159859,0.03819464742342758,-0.0613877104488211,0.06888850264783822
2021-05-10,2910.41,0.023619119046395944,-0.042505092369546825,0.040931631064564294,-0.058903954623233994,0.07038360837618136
